disrict,client_id,client_catg,region,creation_date,target
63,train_Client_65634,11,311,30/06/1997,0.0
63,train_Client_65635,11,101,28/11/2001,0.0
63,train_Client_65636,11,311,11/12/2009,0.0
69,train_Client_65637,11,103,20/11/2006,0.0
69,train_Client_65638,11,107,14/07/2009,0.0
60,train_Client_65639,11,101,31/08/2012,0.0
63,train_Client_6564,11,306,18/10/2014,0.0
62,train_Client_65640,11,303,16/03/1983,0.0
62,train_Client_65641,11,301,12/10/2001,0.0
60,train_Client_65642,51,101,30/07/2008,0.0
62,train_Client_65643,11,371,19/12/2016,0.0
69,train_Client_65644,11,107,31/12/2014,0.0
69,train_Client_65645,11,103,24/07/2006,0.0
63,train_Client_65646,11,372,25/06/1997,0.0
62,train_Client_65647,11,310,06/06/2007,0.0
62,train_Client_65648,11,371,19/12/1996,0.0
63,train_Client_65649,11,372,17/12/1992,1.0
60,train_Client_6565,11,101,13/10/1986,0.0
62,train_Client_65650,11,303,02/07/2010,0.0
62,train_Client_65651,11,302,31/12/1996,0.0
63,train_Client_65652,11,306,27/10/1989,0.0
62,train_Client_65653,11,304,05/09/2005,0.0
63,train_Client_65654,11,311,27/03/1990,0.0
69,train_Client_65655,11,104,21/09/2011,0.0
63,train_Client_65656,11,311,06/10/1988,0.0
63,train_Client_65657,11,312,18/12/1990,0.0
62,train_Client_65658,11,301,06/10/2012,0.0
69,train_Client_65659,11,103,11/05/2009,0.0
62,train_Client_6566,11,301,23/12/1987,0.0
62,train_Client_65660,11,301,16/03/2001,0.0
60,train_Client_65661,11,101,19/05/2004,0.0
62,train_Client_65662,11,309,08/02/2018,0.0
62,train_Client_65663,11,310,30/03/2015,0.0
60,train_Client_65664,11,101,25/02/2010,0.0
60,train_Client_65665,11,101,26/07/1999,0.0
63,train_Client_65666,11,311,23/08/1995,0.0
60,train_Client_65667,11,101,06/01/2016,0.0
63,train_Client_65668,11,311,18/01/1993,0.0
69,train_Client_65669,11,103,08/05/2018,0.0
63,train_Client_6567,11,312,05/02/2019,0.0
69,train_Client_65670,11,103,20/11/2006,0.0
60,train_Client_65671,11,101,04/11/1991,0.0
62,train_Client_65672,11,305,28/04/2003,0.0
62,train_Client_65673,11,304,07/12/2011,0.0
62,train_Client_65674,11,309,21/11/1985,0.0
60,train_Client_65675,11,101,08/09/2003,0.0
62,train_Client_65676,11,310,04/02/2016,0.0
62,train_Client_65677,11,301,03/12/2007,0.0
60,train_Client_65678,11,101,11/03/2009,0.0
60,train_Client_65679,11,101,14/10/1997,0.0
69,train_Client_6568,11,107,18/10/1999,0.0
63,train_Client_65680,11,101,10/06/1993,0.0
60,train_Client_65681,11,101,16/11/2000,0.0
69,train_Client_65682,11,103,07/05/2018,0.0
69,train_Client_65683,11,104,22/10/2011,0.0
60,train_Client_65684,11,101,11/03/1978,0.0
63,train_Client_65685,11,312,16/06/2015,0.0
62,train_Client_65686,11,310,20/08/2007,0.0
60,train_Client_65687,11,101,20/05/2010,0.0
60,train_Client_65688,11,101,24/01/1984,0.0
69,train_Client_65689,11,107,05/04/2008,1.0
60,train_Client_6569,11,101,16/04/1977,0.0
63,train_Client_65690,11,311,29/09/2003,0.0
60,train_Client_65691,11,101,03/03/1994,0.0
63,train_Client_65692,11,306,26/12/2016,0.0
69,train_Client_65693,11,104,12/05/2014,0.0
63,train_Client_65694,11,101,08/06/2013,0.0
60,train_Client_65695,11,101,09/11/1988,0.0
62,train_Client_65696,11,310,22/10/2018,0.0
60,train_Client_65697,11,101,14/06/2008,0.0
63,train_Client_65698,11,311,23/08/2000,0.0
63,train_Client_65699,11,311,12/02/2016,0.0
60,train_Client_657,11,101,05/04/2010,0.0
62,train_Client_6570,11,303,15/09/2016,0.0
62,train_Client_65700,11,302,27/04/2018,0.0
60,train_Client_65701,11,101,04/09/1992,0.0
62,train_Client_65702,11,302,29/11/1979,0.0
60,train_Client_65703,11,101,05/07/1989,0.0
62,train_Client_65704,11,307,09/10/2000,0.0
69,train_Client_65705,11,105,31/05/2007,0.0
60,train_Client_65706,11,101,08/04/2010,0.0
60,train_Client_65707,11,101,19/12/2011,0.0
62,train_Client_65708,11,307,10/03/1989,0.0
63,train_Client_65709,11,101,23/03/2004,0.0
62,train_Client_6571,11,303,03/10/2014,0.0
69,train_Client_65710,11,107,02/12/2010,0.0
62,train_Client_65711,11,304,29/08/2011,0.0
69,train_Client_65712,11,105,21/05/2003,1.0
63,train_Client_65713,11,311,27/06/2018,0.0
62,train_Client_65714,11,301,11/07/2013,0.0
62,train_Client_65715,11,307,25/09/2002,0.0
63,train_Client_65716,11,308,06/11/2015,0.0
62,train_Client_65717,11,303,13/10/1980,0.0
62,train_Client_65718,11,307,13/09/2004,0.0
62,train_Client_65719,11,301,06/05/1981,0.0
60,train_Client_6572,11,101,21/02/2018,0.0
63,train_Client_65720,11,312,28/11/2013,0.0
69,train_Client_65721,11,103,18/12/2000,0.0
69,train_Client_65722,11,103,30/04/2015,0.0
63,train_Client_65723,11,306,31/07/2008,0.0
60,train_Client_65724,11,101,12/04/2006,0.0
60,train_Client_65725,11,101,09/06/2011,0.0
60,train_Client_65726,11,101,13/04/2011,0.0
60,train_Client_65727,11,101,03/02/2009,0.0
69,train_Client_65728,11,107,25/02/2005,0.0
62,train_Client_65729,11,302,16/03/2010,0.0
60,train_Client_6573,11,101,29/12/2012,0.0
69,train_Client_65730,11,103,16/04/2009,0.0
60,train_Client_65731,11,101,11/06/1993,0.0
62,train_Client_65732,11,309,16/12/1987,0.0
69,train_Client_65733,12,104,18/12/2000,0.0
60,train_Client_65734,11,101,28/06/2004,0.0
69,train_Client_65735,11,107,29/07/2008,0.0
62,train_Client_65736,11,305,27/09/2014,0.0
62,train_Client_65737,11,302,04/11/1991,0.0
69,train_Client_65738,51,104,05/12/2013,0.0
69,train_Client_65739,11,107,25/11/1996,0.0
69,train_Client_6574,11,107,18/10/1999,0.0
60,train_Client_65740,11,101,12/10/1998,0.0
69,train_Client_65741,51,103,31/03/2016,0.0
62,train_Client_65742,11,310,01/12/2003,0.0
69,train_Client_65743,11,104,10/08/2009,0.0
69,train_Client_65744,11,105,07/06/2016,0.0
69,train_Client_65745,11,104,18/12/2015,0.0
69,train_Client_65746,11,104,21/12/2007,0.0
62,train_Client_65747,11,307,21/05/2016,0.0
63,train_Client_65748,11,311,09/06/1997,0.0
63,train_Client_65749,11,306,08/04/1993,0.0
69,train_Client_6575,11,107,19/05/1998,0.0
62,train_Client_65750,11,301,29/10/1998,0.0
69,train_Client_65751,11,103,24/10/2013,0.0
63,train_Client_65752,11,311,09/12/1993,0.0
62,train_Client_65753,11,301,10/06/2004,0.0
69,train_Client_65754,11,107,25/12/1987,0.0
60,train_Client_65755,11,101,25/06/2007,0.0
69,train_Client_65756,11,103,16/09/2005,0.0
63,train_Client_65757,11,312,31/08/2012,0.0
69,train_Client_65758,11,103,20/06/2008,1.0
62,train_Client_65759,11,301,21/01/2015,0.0
60,train_Client_6576,11,101,04/02/2008,0.0
62,train_Client_65760,11,307,28/05/1984,0.0
62,train_Client_65761,11,301,21/11/2014,0.0
60,train_Client_65762,11,101,15/01/2007,0.0
63,train_Client_65763,11,306,30/09/2005,1.0
69,train_Client_65764,11,107,16/04/2009,0.0
69,train_Client_65765,11,104,07/03/2005,0.0
69,train_Client_65766,11,103,13/08/2010,0.0
62,train_Client_65767,11,303,04/11/2008,0.0
62,train_Client_65768,11,301,20/07/2006,0.0
69,train_Client_65769,11,105,16/12/1991,0.0
63,train_Client_6577,11,311,21/01/2008,0.0
62,train_Client_65770,11,302,18/06/2011,0.0
62,train_Client_65771,11,310,08/03/2011,0.0
63,train_Client_65772,11,306,20/05/2014,0.0
69,train_Client_65773,11,103,28/11/2011,0.0
69,train_Client_65774,11,104,15/07/2014,0.0
69,train_Client_65775,11,107,14/04/2010,0.0
62,train_Client_65776,11,307,30/03/2006,0.0
62,train_Client_65777,11,307,17/12/1979,0.0
69,train_Client_65778,11,107,12/05/1997,0.0
69,train_Client_65779,11,103,05/06/2010,0.0
63,train_Client_6578,11,311,23/10/2012,1.0
60,train_Client_65780,11,101,11/05/1978,0.0
69,train_Client_65781,12,104,28/03/1997,0.0
62,train_Client_65782,12,301,07/09/2012,0.0
60,train_Client_65783,11,101,27/10/1997,0.0
63,train_Client_65784,11,311,30/09/2005,0.0
63,train_Client_65785,11,101,26/06/2002,0.0
60,train_Client_65786,11,101,30/12/1978,0.0
69,train_Client_65787,11,103,31/01/2002,1.0
62,train_Client_65788,11,309,07/09/2001,0.0
60,train_Client_65789,11,101,19/01/2015,0.0
69,train_Client_6579,11,103,16/10/2018,1.0
63,train_Client_65790,11,308,17/06/2010,0.0
63,train_Client_65791,11,313,01/06/2006,0.0
69,train_Client_65792,11,105,12/12/2013,0.0
62,train_Client_65793,11,371,07/05/1991,0.0
60,train_Client_65794,11,101,18/03/1992,0.0
63,train_Client_65795,11,306,31/05/1996,0.0
62,train_Client_65796,11,307,19/09/2003,0.0
63,train_Client_65797,11,311,21/04/2011,0.0
69,train_Client_65798,11,107,01/07/2015,1.0
63,train_Client_65799,11,311,29/01/2009,0.0
60,train_Client_658,11,101,07/09/2001,0.0
69,train_Client_6580,11,103,10/10/1990,0.0
62,train_Client_65800,11,301,02/02/2015,0.0
62,train_Client_65801,11,305,11/09/2017,0.0
62,train_Client_65802,11,310,19/11/2007,0.0
69,train_Client_65803,11,103,14/11/2015,0.0
62,train_Client_65804,11,301,10/12/2015,0.0
63,train_Client_65805,11,312,27/09/2001,0.0
63,train_Client_65806,11,311,22/10/2002,0.0
60,train_Client_65807,11,101,22/10/1990,0.0
62,train_Client_65808,11,302,25/12/1978,0.0
62,train_Client_65809,11,310,13/06/2009,0.0
69,train_Client_6581,11,105,28/07/1995,0.0
69,train_Client_65810,11,104,10/03/2011,0.0
69,train_Client_65811,11,104,22/02/2013,0.0
63,train_Client_65812,11,312,03/02/2015,0.0
62,train_Client_65813,11,310,31/12/1981,0.0
60,train_Client_65814,11,101,21/11/2006,0.0
63,train_Client_65815,11,306,18/04/2014,0.0
69,train_Client_65816,11,103,14/02/2007,1.0
63,train_Client_65817,11,312,08/05/2015,0.0
63,train_Client_65818,11,311,03/04/2008,0.0
60,train_Client_65819,11,101,15/12/2008,0.0
60,train_Client_6582,11,101,10/07/2014,0.0
69,train_Client_65820,11,103,23/08/2008,0.0
60,train_Client_65821,11,101,20/04/2011,0.0
63,train_Client_65822,11,313,20/11/2006,0.0
60,train_Client_65823,11,101,27/05/2010,0.0
63,train_Client_65824,11,306,03/10/2007,0.0
60,train_Client_65825,11,101,29/12/1986,0.0
62,train_Client_65826,11,307,18/12/1985,0.0
62,train_Client_65827,11,301,29/05/1985,0.0
62,train_Client_65828,11,303,26/09/2000,0.0
60,train_Client_65829,11,101,23/02/2006,0.0
69,train_Client_6583,11,107,25/12/1998,0.0
69,train_Client_65830,11,104,22/11/2013,0.0
60,train_Client_65831,51,101,08/02/2018,0.0
60,train_Client_65832,12,101,20/07/2000,0.0
60,train_Client_65833,11,101,29/07/2010,0.0
62,train_Client_65834,11,302,22/03/2006,0.0
63,train_Client_65835,11,311,11/06/2015,0.0
63,train_Client_65836,11,311,19/06/2007,0.0
62,train_Client_65837,11,301,26/10/2009,0.0
62,train_Client_65838,11,303,04/11/1999,0.0
62,train_Client_65839,11,310,28/12/2015,0.0
60,train_Client_6584,11,101,09/08/1990,0.0
62,train_Client_65840,11,301,11/07/1991,1.0
69,train_Client_65841,11,107,29/09/2011,0.0
62,train_Client_65842,11,310,15/06/2006,0.0
60,train_Client_65843,11,101,23/05/2013,0.0
60,train_Client_65844,11,101,07/11/1983,0.0
62,train_Client_65845,11,310,19/06/2000,0.0
63,train_Client_65846,11,311,31/07/2003,0.0
62,train_Client_65847,11,301,21/10/2015,0.0
62,train_Client_65848,11,301,06/09/2010,0.0
63,train_Client_65849,11,306,25/02/2015,0.0
63,train_Client_6585,11,306,19/04/2012,0.0
69,train_Client_65850,11,107,29/12/2006,0.0
63,train_Client_65851,11,312,26/10/2017,0.0
62,train_Client_65852,11,371,21/11/1983,0.0
63,train_Client_65853,11,306,08/06/2010,0.0
62,train_Client_65854,11,305,27/02/2014,0.0
69,train_Client_65855,51,103,10/12/2016,0.0
63,train_Client_65856,11,101,03/04/1987,0.0
60,train_Client_65857,11,101,23/03/2010,0.0
62,train_Client_65858,11,310,28/11/2006,0.0
69,train_Client_65859,11,104,10/09/1981,0.0
63,train_Client_6586,11,306,18/07/2013,0.0
63,train_Client_65860,11,311,15/06/2015,0.0
63,train_Client_65861,11,306,26/09/1989,0.0
69,train_Client_65862,11,104,02/08/2017,0.0
63,train_Client_65863,11,313,25/06/2012,0.0
62,train_Client_65864,11,371,23/12/1994,0.0
69,train_Client_65865,11,104,12/07/1977,0.0
63,train_Client_65866,11,313,09/11/2010,0.0
62,train_Client_65867,11,302,27/09/2002,0.0
62,train_Client_65868,11,309,16/09/2015,0.0
69,train_Client_65869,11,107,16/09/2003,0.0
69,train_Client_6587,11,104,09/02/2007,0.0
62,train_Client_65870,11,307,02/11/1981,0.0
69,train_Client_65871,11,103,30/08/1979,0.0
69,train_Client_65872,11,107,30/09/1998,1.0
62,train_Client_65873,11,305,15/05/2006,0.0
60,train_Client_65874,11,101,04/11/1981,0.0
62,train_Client_65875,11,305,29/11/2005,1.0
60,train_Client_65876,11,101,24/09/2013,0.0
69,train_Client_65877,11,107,28/12/1988,0.0
62,train_Client_65878,11,301,28/11/1986,0.0
63,train_Client_65879,12,101,14/08/2007,0.0
63,train_Client_6588,11,379,24/09/2008,0.0
60,train_Client_65880,11,101,24/01/2011,0.0
62,train_Client_65881,11,302,25/11/1991,0.0
62,train_Client_65882,11,303,31/05/2006,0.0
69,train_Client_65883,12,104,02/03/2017,0.0
69,train_Client_65884,11,104,28/10/2009,0.0
60,train_Client_65885,12,101,15/05/1996,0.0
69,train_Client_65886,11,107,17/03/2007,1.0
63,train_Client_65887,11,306,19/03/2013,0.0
60,train_Client_65888,11,101,07/02/2010,0.0
60,train_Client_65889,11,101,01/01/1997,0.0
69,train_Client_6589,11,107,19/02/2010,0.0
69,train_Client_65890,11,104,23/01/2004,0.0
69,train_Client_65891,11,106,10/09/2008,0.0
62,train_Client_65892,11,305,06/02/2017,0.0
63,train_Client_65893,11,311,07/03/2011,0.0
63,train_Client_65894,11,312,10/04/2014,0.0
60,train_Client_65895,11,101,31/01/2008,0.0
60,train_Client_65896,11,101,28/03/1988,0.0
63,train_Client_65897,11,311,12/12/1995,0.0
63,train_Client_65898,11,306,15/12/2011,0.0
63,train_Client_65899,11,306,02/02/1987,0.0
60,train_Client_659,11,101,14/09/2006,0.0
69,train_Client_6590,11,107,14/04/2004,0.0
63,train_Client_65900,11,311,16/12/1997,0.0
63,train_Client_65901,11,312,24/12/2003,0.0
60,train_Client_65902,11,101,09/12/2010,0.0
69,train_Client_65903,11,107,17/12/2014,0.0
63,train_Client_65904,11,312,11/10/2013,0.0
62,train_Client_65905,11,307,13/05/2010,0.0
69,train_Client_65906,11,103,13/09/1994,0.0
63,train_Client_65907,11,311,05/09/2018,0.0
63,train_Client_65908,11,306,31/12/2009,0.0
63,train_Client_65909,11,101,09/08/1990,0.0
60,train_Client_6591,11,101,31/12/1989,0.0
62,train_Client_65910,11,305,31/05/2006,0.0
60,train_Client_65911,11,101,17/07/2008,0.0
63,train_Client_65912,11,306,18/12/1985,1.0
63,train_Client_65913,11,311,25/02/2008,0.0
63,train_Client_65914,11,313,14/12/1988,0.0
63,train_Client_65915,11,306,15/05/2003,0.0
69,train_Client_65916,11,104,14/11/2016,0.0
60,train_Client_65917,11,101,11/07/1990,0.0
63,train_Client_65918,11,311,26/09/2005,0.0
62,train_Client_65919,11,301,05/11/2018,0.0
69,train_Client_6592,11,107,09/07/1991,0.0
63,train_Client_65920,11,312,22/07/2011,0.0
69,train_Client_65921,11,104,29/12/2010,0.0
69,train_Client_65922,11,103,04/12/2015,1.0
69,train_Client_65923,11,103,16/03/2009,0.0
69,train_Client_65924,11,107,12/02/2016,0.0
60,train_Client_65925,11,101,07/09/2009,0.0
62,train_Client_65926,11,303,27/07/2005,0.0
69,train_Client_65927,51,103,26/10/1982,1.0
63,train_Client_65928,11,312,31/12/2003,0.0
62,train_Client_65929,11,301,24/05/1980,0.0
63,train_Client_6593,11,311,17/09/1999,0.0
69,train_Client_65930,11,107,15/05/2013,0.0
60,train_Client_65931,11,101,25/10/2001,0.0
62,train_Client_65932,11,303,06/05/1981,0.0
62,train_Client_65933,11,310,22/06/2015,0.0
60,train_Client_65934,11,101,18/10/2001,0.0
60,train_Client_65935,11,101,09/03/1993,0.0
69,train_Client_65936,11,104,12/05/1998,0.0
62,train_Client_65937,11,303,20/02/2006,0.0
60,train_Client_65938,11,101,17/08/1979,0.0
62,train_Client_65939,11,301,20/12/1990,0.0
60,train_Client_6594,11,101,01/11/1991,1.0
60,train_Client_65940,11,101,30/11/1977,0.0
63,train_Client_65941,11,101,18/09/2002,0.0
60,train_Client_65942,11,101,09/10/1990,0.0
62,train_Client_65943,11,310,07/01/2008,0.0
63,train_Client_65944,11,311,18/07/2009,0.0
69,train_Client_65945,11,104,23/12/2014,0.0
60,train_Client_65946,11,101,12/05/2008,0.0
63,train_Client_65947,11,313,01/01/1997,0.0
69,train_Client_65948,11,103,17/02/2007,0.0
69,train_Client_65949,11,104,16/06/2016,0.0
69,train_Client_6595,11,104,23/06/2014,0.0
62,train_Client_65950,11,303,29/11/2008,0.0
60,train_Client_65951,11,101,11/05/2012,0.0
69,train_Client_65952,11,103,16/03/1994,0.0
60,train_Client_65953,11,101,09/09/2009,0.0
60,train_Client_65954,11,101,06/11/1986,0.0
63,train_Client_65955,11,313,28/11/2002,0.0
60,train_Client_65956,11,101,03/10/2007,0.0
69,train_Client_65957,11,104,19/12/2011,0.0
69,train_Client_65958,11,104,12/08/1977,0.0
69,train_Client_65959,11,107,03/10/2012,0.0
63,train_Client_6596,11,311,26/01/2000,0.0
69,train_Client_65960,11,104,12/05/2017,0.0
63,train_Client_65961,11,313,30/10/2001,0.0
63,train_Client_65962,11,312,16/12/1994,0.0
69,train_Client_65963,11,104,04/11/2009,0.0
63,train_Client_65964,11,379,21/11/1995,1.0
62,train_Client_65965,11,302,09/08/2016,0.0
63,train_Client_65966,11,379,22/06/2010,0.0
63,train_Client_65967,11,311,26/04/2000,0.0
62,train_Client_65968,11,304,30/05/1986,0.0
69,train_Client_65969,11,107,08/03/2016,0.0
69,train_Client_6597,11,105,14/10/1983,0.0
62,train_Client_65970,11,303,29/11/1983,0.0
60,train_Client_65971,11,101,09/09/2014,0.0
60,train_Client_65972,11,101,05/11/2012,0.0
62,train_Client_65973,11,307,08/05/2006,0.0
62,train_Client_65974,11,301,07/02/2017,0.0
63,train_Client_65975,11,312,28/09/2005,0.0
60,train_Client_65976,11,101,24/10/1988,0.0
62,train_Client_65977,11,301,25/06/2004,0.0
62,train_Client_65978,11,310,13/11/2000,0.0
62,train_Client_65979,11,301,18/04/1985,0.0
63,train_Client_6598,11,379,31/08/2009,0.0
69,train_Client_65980,11,106,29/04/2016,0.0
60,train_Client_65981,11,101,28/11/1990,0.0
63,train_Client_65982,11,379,22/02/2012,0.0
69,train_Client_65983,11,105,08/12/2014,0.0
60,train_Client_65984,11,101,23/05/1994,0.0
62,train_Client_65985,11,301,11/09/1991,0.0
60,train_Client_65986,11,101,26/10/2016,0.0
62,train_Client_65987,11,301,05/10/1982,0.0
62,train_Client_65988,11,304,11/09/1992,1.0
63,train_Client_65989,11,311,28/03/2002,0.0
62,train_Client_6599,11,303,29/09/2016,0.0
69,train_Client_65990,51,103,26/07/2007,0.0
63,train_Client_65991,11,311,16/06/1988,0.0
62,train_Client_65992,11,303,19/10/1990,1.0
69,train_Client_65993,11,103,18/11/2010,0.0
60,train_Client_65994,11,101,23/09/1999,0.0
62,train_Client_65995,11,304,10/07/2015,0.0
62,train_Client_65996,11,310,23/10/2000,0.0
63,train_Client_65997,11,311,29/12/2007,0.0
63,train_Client_65998,11,311,24/11/1992,0.0
63,train_Client_65999,11,311,06/10/1988,0.0
69,train_Client_66,11,107,31/05/2007,0.0
69,train_Client_660,11,104,27/07/1983,0.0
60,train_Client_6600,11,101,07/02/2010,0.0
62,train_Client_66000,11,301,21/12/2006,0.0
69,train_Client_66001,11,104,30/12/2002,0.0
69,train_Client_66002,11,104,31/03/1995,0.0
69,train_Client_66003,11,103,11/10/2018,0.0
69,train_Client_66004,11,104,05/05/2000,0.0
63,train_Client_66005,11,311,08/12/1993,1.0
69,train_Client_66006,11,107,06/07/2007,0.0
62,train_Client_66007,11,305,12/11/1979,0.0
69,train_Client_66008,11,103,21/08/2008,0.0
60,train_Client_66009,11,101,17/10/1988,0.0
63,train_Client_6601,11,306,08/08/1981,0.0
63,train_Client_66010,11,311,30/03/2004,0.0
69,train_Client_66011,11,104,20/07/1982,0.0
62,train_Client_66012,11,304,21/11/1990,0.0
63,train_Client_66013,11,306,23/05/2002,0.0
63,train_Client_66014,11,311,04/04/2002,0.0
63,train_Client_66015,11,312,16/07/2008,0.0
63,train_Client_66016,11,101,26/03/2003,0.0
63,train_Client_66017,11,379,19/05/2018,0.0
62,train_Client_66018,11,303,16/05/1984,0.0
63,train_Client_66019,11,312,28/10/1999,0.0
69,train_Client_6602,11,107,17/02/2004,0.0
62,train_Client_66020,11,303,29/07/1981,0.0
60,train_Client_66021,11,101,08/12/1994,0.0
60,train_Client_66022,11,101,31/12/2012,0.0
63,train_Client_66023,11,306,27/10/1989,0.0
63,train_Client_66024,11,311,30/09/2005,0.0
62,train_Client_66025,11,303,27/10/1993,0.0
63,train_Client_66026,11,311,07/06/2007,0.0
62,train_Client_66027,11,301,18/12/2015,0.0
63,train_Client_66028,11,311,22/10/2016,0.0
69,train_Client_66029,11,104,16/04/2009,0.0
60,train_Client_6603,11,101,29/10/1980,0.0
62,train_Client_66030,11,303,24/03/2009,0.0
60,train_Client_66031,11,101,30/12/2013,0.0
63,train_Client_66032,11,306,19/07/1990,0.0
62,train_Client_66033,11,304,10/03/2004,1.0
63,train_Client_66034,11,311,28/11/2002,0.0
69,train_Client_66035,11,104,31/12/1991,0.0
60,train_Client_66036,11,101,04/01/2007,0.0
63,train_Client_66037,11,312,23/05/2019,0.0
63,train_Client_66038,11,311,31/05/2007,0.0
62,train_Client_66039,11,309,27/09/1990,0.0
63,train_Client_6604,11,311,08/09/1988,0.0
60,train_Client_66040,11,101,21/12/2004,0.0
63,train_Client_66041,11,311,09/06/2014,0.0
62,train_Client_66042,11,302,19/03/1981,0.0
62,train_Client_66043,11,302,14/10/2002,0.0
69,train_Client_66044,11,104,28/03/2011,0.0
60,train_Client_66045,11,101,28/01/1987,0.0
69,train_Client_66046,11,104,05/08/2009,0.0
62,train_Client_66047,11,302,02/09/2016,0.0
69,train_Client_66048,11,104,11/04/1978,0.0
60,train_Client_66049,11,101,01/03/1984,0.0
60,train_Client_6605,11,101,21/05/2010,0.0
62,train_Client_66050,11,303,03/03/2008,0.0
69,train_Client_66051,11,103,14/02/2013,0.0
69,train_Client_66052,11,103,05/10/2012,0.0
60,train_Client_66053,11,101,21/03/1977,0.0
